"49","A","Nation","7a71eba5cab8e4f1","Vincennes","b4a8eec8488d3bac","2.7653785790406"
"50","A","Vincennes","b4a8eec8488d3bac","Nation","7a71eba5cab8e4f1","2.7653785790406"
"51","P","Haussmann St Lazare","1cce3408a0428aa5","Auber","7d9aa2dc317dfac5","0.28798867100322"
"52","P","Auber","7d9aa2dc317dfac5","Haussmann St Lazare","1cce3408a0428aa5","0.28798867100322"
"53","P","Havre Caumartin","7f5ad80bb71b2d1e","Auber","7d9aa2dc317dfac5","0.12897980925407"
"54","P","Auber","7d9aa2dc317dfac5","Havre Caumartin","7f5ad80bb71b2d1e","0.12897980925407"
"55","P","Opera","a956e985535b8d57","Auber","7d9aa2dc317dfac5","0.28983982885564"
"56","P","Auber","7d9aa2dc317dfac5","Opera","a956e985535b8d57","0.28983982885564"
"57","P","Saint Lazare","594bb037e4532001","Auber","7d9aa2dc317dfac5","0.57245563614568"
"58","P","Auber","7d9aa2dc317dfac5","Saint Lazare","594bb037e4532001","0.57245563614568"
"59","P","Chatelet","037e945c463fb609","Chatelet Les Halles","82a470c1390cecb8","0.31440943309279"
"60","P","Chatelet Les Halles","82a470c1390cecb8","Chatelet","037e945c463fb609","0.31440943309279"
"61","P","Les Halles","8456ba7c4ad296c1","Chatelet Les Halles","82a470c1390cecb8","0.11979182465805"
"62","P","Chatelet Les Halles","82a470c1390cecb8","Les Halles","8456ba7c4ad296c1","0.11979182465805"
"63","A2","Boissy St Leger","4807ee1847b78dfb","Sucy Bonneuil","964c8f0c012ba0de","2.0398017214003"
"64","A2","Sucy Bonneuil","964c8f0c012ba0de","Boissy St Leger","4807ee1847b78dfb","2.0398017214003"
"65","A2","Sucy Bonneuil","964c8f0c012ba0de","La Varenne Chevrieres","1e6ba2f62b39d8ec","2.689347757207"
"66","A2","La Varenne Chevrieres","1e6ba2f62b39d8ec","Sucy Bonneuil","964c8f0c012ba0de","2.689347757207"
"67","A2","La Varenne Chevrieres","1e6ba2f62b39d8ec","Champigny","cfa376e9f205dca1","1.3556455890656"
"68","A2","Champigny","cfa376e9f205dca1","La Varenne Chevrieres","1e6ba2f62b39d8ec","1.3556455890656"
"69","A2","Champigny","cfa376e9f205dca1","Le Parc de St Maur","2a16a667586e9392","1.7723670414359"
"70","A2","Le Parc de St Maur","2a16a667586e9392","Champigny","cfa376e9f205dca1","1.7723670414359"
"71","A2","Le Parc de St Maur","2a16a667586e9392","St Maur Creteil","b24efaba3740663a","1.0203902124456"
"72","A2","St Maur Creteil","b24efaba3740663a","Le Parc de St Maur","2a16a667586e9392","1.0203902124456"
"73","A2","St Maur Creteil","b24efaba3740663a","Joinville le Pont","b39a4ffaaa9de00c","1.7329242322794"
"74","A2","Joinville le Pont","b39a4ffaaa9de00c","St Maur Creteil","b24efaba3740663a","1.7329242322794"
"75","A2","Joinville le Pont","b39a4ffaaa9de00c","Nogent sur Marne","81490955e8b7ce85","1.6917697642262"
"76","A2","Nogent sur Marne","81490955e8b7ce85","Joinville le Pont","b39a4ffaaa9de00c","1.6917697642262"
"77","A2","Nogent sur Marne","81490955e8b7ce85","Fontenay sous Bois","69f756b9b2d88a6b","1.0371071143297"
"78","A2","Fontenay sous Bois","69f756b9b2d88a6b","Nogent sur Marne","81490955e8b7ce85","1.0371071143297"
"79","A2","Fontenay sous Bois","69f756b9b2d88a6b","Vincennes","b4a8eec8488d3bac","2.3231314114227"
"80","A2","Vincennes","b4a8eec8488d3bac","Fontenay sous Bois","69f756b9b2d88a6b","2.3231314114227"
"81","A4","Marne la Vallee Chessy","917b16e90ca48750","Val d'Europe","8254c954870695d7","1.477540996134"
"82","A4","Val d'Europe","8254c954870695d7","Marne la Vallee Chessy","917b16e90ca48750","1.477540996134"
"83","A4","Val d'Europe","8254c954870695d7","Bussy St Georges","7cabf930f46e93fd","5.1731386872315"
"84","A4","Bussy St Georges","7cabf930f46e93fd","Val d'Europe","8254c954870695d7","5.1731386872315"
"85","A4","Bussy St Georges","7cabf930f46e93fd","Torcy","96b05d90744ff870","4.0513954748189"
"86","A4","Torcy","96b05d90744ff870","Bussy St Georges","7cabf930f46e93fd","4.0513954748189"
"87","A4","Torcy","96b05d90744ff870","Lognes","161a37dfaa86644a","1.5177979457071"
"88","A4","Lognes","161a37dfaa86644a","Torcy","96b05d90744ff870","1.5177979457071"
"89","A4","Lognes","161a37dfaa86644a","Noisiel","aeb5734426f1488b","1.37559240983"
"90","A4","Noisiel","aeb5734426f1488b","Lognes","161a37dfaa86644a","1.37559240983"
"91","A4","Noisiel","aeb5734426f1488b","Noisy Champs","e1791f85590e6840","2.8254616802472"
"92","A4","Noisy Champs","e1791f85590e6840","Noisiel","aeb5734426f1488b","2.8254616802472"
"93","A4","Noisy Champs","e1791f85590e6840","Noisy le Grand Mont d'Est","be9af82fe0cd39ee","2.194356802906"
"94","A4","Noisy le Grand Mont d'Est","be9af82fe0cd39ee","Noisy Champs","e1791f85590e6840","2.194356802906"
"95","A4","Noisy le Grand Mont d'Est","be9af82fe0cd39ee","Brie sur Marne","748e4e8d0d268dbd","1.7614248150747"
"96","A4","Brie sur Marne","748e4e8d0d268dbd","Noisy le Grand Mont d'Est","be9af82fe0cd39ee","1.7614248150747"
"97","A4","Brie sur Marne","748e4e8d0d268dbd","Neuilly Plaisance","3589efd28212428f","1.1900724720346"
"98","A4","Neuilly Plaisance","3589efd28212428f","Brie sur Marne","748e4e8d0d268dbd","1.1900724720346"
"99","A4","Neuilly Plaisance","3589efd28212428f","Val de Fontenay","5bc036fe354286d2","1.8158794028867"
"100","A4","Val de Fontenay","5bc036fe354286d2","Neuilly Plaisance","3589efd28212428f","1.8158794028867"
"101","A4","Val de Fontenay","5bc036fe354286d2","Vincennes","b4a8eec8488d3bac","4.140845613767"
"102","A4","Vincennes","b4a8eec8488d3bac","Val de Fontenay","5bc036fe354286d2","4.140845613767"
"103","B4","St Remy les chevreuse","d050c80c6af901dc","Courcelle sur Yvette","9b152fce63e90d3d","2.0451284606892"
"104","B4","Courcelle sur Yvette","9b152fce63e90d3d","St Remy les chevreuse","d050c80c6af901dc","2.0451284606892"
"105","B4","Courcelle sur Yvette","9b152fce63e90d3d","Gif sur Yvette","0f7ed8cd6ffcff84","2.7983321867132"
"106","B4","Gif sur Yvette","0f7ed8cd6ffcff84","Courcelle sur Yvette","9b152fce63e90d3d","2.7983321867132"
"107","B4","Gif sur Yvette","0f7ed8cd6ffcff84","La Hacquiniere","f2644300ece20a86","1.214250771559"
"108","B4","La Hacquiniere","f2644300ece20a86","Gif sur Yvette","0f7ed8cd6ffcff84","1.214250771559"
"109","B4","La Hacquiniere","f2644300ece20a86","Bures sur Yvette","ed87512e3e7ddd28","0.80296423227964"
"110","B4","Bures sur Yvette","ed87512e3e7ddd28","La Hacquiniere","f2644300ece20a86","0.80296423227964"
"111","B4","Bures sur Yvette","ed87512e3e7ddd28","Orsay la Ville","aa0c923976774de6","1.3900090385863"
"112","B4","Orsay la Ville","aa0c923976774de6","Bures sur Yvette","ed87512e3e7ddd28","1.3900090385863"
"113","B4","Orsay la Ville","aa0c923976774de6","Le Guichet","768eb5e48aef7c91","1.048841325925"
"114","B4","Le Guichet","768eb5e48aef7c91","Orsay la Ville","aa0c923976774de6","1.048841325925"
"115","B4","Le Guichet","768eb5e48aef7c91","Lozere","e64262fdb05058b6","1.4709840422984"
"116","B4","Lozere","e64262fdb05058b6","Le Guichet","768eb5e48aef7c91","1.4709840422984"
"117","B4","Lozere","e64262fdb05058b6","Palaiseau Villebon","22ba5943c06d7154","1.8886983734758"
"118","B4","Palaiseau Villebon","22ba5943c06d7154","Lozere","e64262fdb05058b6","1.8886983734758"
"119","B4","Palaiseau Villebon","22ba5943c06d7154","Palaiseau","3d8005b6e3da0c8e","1.3235774995799"
"120","B4","Palaiseau","3d8005b6e3da0c8e","Palaiseau Villebon","22ba5943c06d7154","1.3235774995799"
"121","B4","Palaiseau","3d8005b6e3da0c8e","Massy Palaiseau","a4474d173f36ba72","1.1520542065193"
"122","B4","Massy Palaiseau","a4474d173f36ba72","Palaiseau","3d8005b6e3da0c8e","1.1520542065193"
"123","B4","Massy Palaiseau","a4474d173f36ba72","Massy Verrieres","410326570fe505b5","1.5567242625236"
"124","B4","Massy Verrieres","410326570fe505b5","Massy Palaiseau","a4474d173f36ba72","1.5567242625236"
"125","B4","Massy Verrieres","410326570fe505b5","Les Baconnets","a500cc38cff3d86b","1.1822380567449"
"126","B4","Les Baconnets","a500cc38cff3d86b","Massy Verrieres","410326570fe505b5","1.1822380567449"
"127","B4","Les Baconnets","a500cc38cff3d86b","Fontaine Michalon","4a4acdbdefb6733e","0.71390454945484"
"128","B4","Fontaine Michalon","4a4acdbdefb6733e","Les Baconnets","a500cc38cff3d86b","0.71390454945484"
"129","B4","Fontaine Michalon","4a4acdbdefb6733e","Antony","a8cd113b11645bca","1.3582824434251"
"130","B4","Antony","a8cd113b11645bca","Fontaine Michalon","4a4acdbdefb6733e","1.3582824434251"
"131","B4","Antony","a8cd113b11645bca","La Croix Berny","4fe9af7909fde0b8","0.86259148832317"
"132","B4","La Croix Berny","4fe9af7909fde0b8","Antony","a8cd113b11645bca","0.86259148832317"
"133","B4","La Croix Berny","4fe9af7909fde0b8","Parc de Sceaux","e976a04ee6173625","1.0298054288532"
"134","B4","Parc de Sceaux","e976a04ee6173625","La Croix Berny","4fe9af7909fde0b8","1.0298054288532"
"135","B4","Parc de Sceaux","e976a04ee6173625","Bourg la Reine","33557bc48b2fe84d","1.0558082341999"
"136","B4","Bourg la Reine","33557bc48b2fe84d","Parc de Sceaux","e976a04ee6173625","1.0558082341999"
"137","B2","Robinson","668162d573b358f0","Fontenay aux Roses","4f32e4620159ee20","1.2117584973973"
"138","B2","Fontenay aux Roses","4f32e4620159ee20","Robinson","668162d573b358f0","1.2117584973973"
"139","B2","Fontenay aux Roses","4f32e4620159ee20","Sceaux","bce634dad9c503ee","0.73599733599306"
"140","B2","Sceaux","bce634dad9c503ee","Fontenay aux Roses","4f32e4620159ee20","0.73599733599306"
"141","B2","Sceaux","bce634dad9c503ee","Bourg la Reine","33557bc48b2fe84d","1.1003961438638"
"142","B2","Bourg la Reine","33557bc48b2fe84d","Sceaux","bce634dad9c503ee","1.1003961438638"
"143","B","Bourg la Reine","33557bc48b2fe84d","Bagneux","690243e4a3cc808c","1.6205111883993"
"144","B","Bagneux","690243e4a3cc808c","Bourg la Reine","33557bc48b2fe84d","1.6205111883993"
"145","B","Bagneux","690243e4a3cc808c","Arcueil Cachan","84e2ab25cd687f0d","0.74996860939217"
"146","B","Arcueil Cachan","84e2ab25cd687f0d","Bagneux","690243e4a3cc808c","0.74996860939217"
"147","B","Arcueil Cachan","84e2ab25cd687f0d","Laplace","4e88ad73603d94c7","1.0902222048155"
"148","B","Laplace","4e88ad73603d94c7","Arcueil Cachan","84e2ab25cd687f0d","1.0902222048155"
"149","B","Laplace","4e88ad73603d94c7","Gentilly","5a681784c5682e99","1.0590399896803"
"150","B","Gentilly","5a681784c5682e99","Laplace","4e88ad73603d94c7","1.0590399896803"
"151","B","Gentilly","5a681784c5682e99","Cite Universitaire","7662f5259942056b","0.54252012210699"
"152","B","Cite Universitaire","7662f5259942056b","Gentilly","5a681784c5682e99","0.54252012210699"
"153","B","Cite Universitaire","7662f5259942056b","Denfert Rochereau","012436d45ce11957","1.5694433280955"
"154","B","Denfert Rochereau","012436d45ce11957","Cite Universitaire","7662f5259942056b","1.5694433280955"
"155","B","Denfert Rochereau","012436d45ce11957","Port Royal","db6d2f3ad7315ddd","0.73292646306699"
"156","B","Port Royal","db6d2f3ad7315ddd","Denfert Rochereau","012436d45ce11957","0.73292646306699"
"157","B","Port Royal","db6d2f3ad7315ddd","Luxembourg","06630c890abadde9","0.80005751082099"
"158","B","Luxembourg","06630c890abadde9","Port Royal","db6d2f3ad7315ddd","0.80005751082099"
"159","B","Luxembourg","06630c890abadde9","St Michel Notre Dame","6a9ab276d4799038","0.85201426523847"
"160","B","St Michel Notre Dame","6a9ab276d4799038","Luxembourg","06630c890abadde9","0.85201426523847"
"161","B","St Michel Notre Dame","6a9ab276d4799038","Chatelet Les Halles","82a470c1390cecb8","0.90435216320503"
"162","B","Chatelet Les Halles","82a470c1390cecb8","St Michel Notre Dame","6a9ab276d4799038","0.90435216320503"
"163","B","Chatelet Les Halles","82a470c1390cecb8","Gare du Nord","f6152f90bcaa8947","2.201352307741"
"164","B","Gare du Nord","f6152f90bcaa8947","Chatelet Les Halles","82a470c1390cecb8","2.201352307741"
"165","B","Gare du Nord","f6152f90bcaa8947","La Plaine Stade de France","417448c31d672de1","4.1315257632489"
"166","B","La Plaine Stade de France","417448c31d672de1","Gare du Nord","f6152f90bcaa8947","4.1315257632489"
"167","B","La Plaine Stade de France","417448c31d672de1","La Courneuve Aubervilliers","370585bf78a77a52","1.8265548610961"
"168","B","La Courneuve Aubervilliers","370585bf78a77a52","La Plaine Stade de France","417448c31d672de1","1.8265548610961"
"169","B","La Courneuve Aubervilliers","370585bf78a77a52","Le Bourget","f394cadc11ffbc08","3.1004394400343"
"170","B","Le Bourget","f394cadc11ffbc08","La Courneuve Aubervilliers","370585bf78a77a52","3.1004394400343"
"171","B","Le Bourget","f394cadc11ffbc08","Drancy","12bf5c818b897aea","2.1034986703331"
"172","B","Drancy","12bf5c818b897aea","Le Bourget","f394cadc11ffbc08","2.1034986703331"
"173","B","Drancy","12bf5c818b897aea","Le Blanc Mesnil","52c3351f4e623c1d","1.6334456570723"
"174","B","Le Blanc Mesnil","52c3351f4e623c1d","Drancy","12bf5c818b897aea","1.6334456570723"
"175","B","Le Blanc Mesnil","52c3351f4e623c1d","Aulnay sous Bois","109821aeec4643f1","1.1907414635134"
"176","B","Aulnay sous Bois","109821aeec4643f1","Le Blanc Mesnil","52c3351f4e623c1d","1.1907414635134"
"177","P","Gare du Nord","f6152f90bcaa8947","La Chapelle","ee721318121c662a","0.58613378882162"
"178","P","La Chapelle","ee721318121c662a","Gare du Nord","f6152f90bcaa8947","0.58613378882162"
"179","P","Gare du Nord","f6152f90bcaa8947","Magenta","b91cc2c1416fcca9","0.25288283338998"
"180","P","Magenta","b91cc2c1416fcca9","Gare du Nord","f6152f90bcaa8947","0.25288283338998"
"181","P","Gare de l'Est","2e6807049a42d791","Magenta","b91cc2c1416fcca9","0.42732850885781"
"182","P","Magenta","b91cc2c1416fcca9","Gare de l'Est","2e6807049a42d791","0.42732850885781"
"183","P","Cluny.La Sorbonne","78fb3993da463397","St Michel Notre Dame","6a9ab276d4799038","0.28116536915861"
"184","P","St Michel Notre Dame","6a9ab276d4799038","Cluny.La Sorbonne","78fb3993da463397","0.28116536915861"
"185","P","Saint Michel","1d88b662ff255669","St Michel Notre Dame","6a9ab276d4799038","0.14781967632606"
"186","P","St Michel Notre Dame","6a9ab276d4799038","Saint Michel","1d88b662ff255669","0.14781967632606"
