"82","2.34303","48.91948","Carrefour Pleyel","1d4a3b1aa716eeb7"
"83","2.35178","48.84061","Censier Daubenton","6855c139ae3feaba"
"84","2.012","49.04856","Cergy le Haut","2c55c6e6f84ba629"
"85","2.08028","49.03604","Cergy Prefecture","405c2de0582c422e"
"86","2.03492","49.04954","Cergy St Christophe","ffecaefab639302f"
"87","2.2568","48.98526","Cernay","0899f144bc588aa5"
"88","2.59436","48.56541","Cesson","9a4d4faf01247b1b"
"89","2.21257","48.51183","Chamarande","3566311dc1f7d39f"
"90","2.50987","48.80698","Champigny","cfa376e9f205dca1"
"91","2.28915","48.855","Champs de Mars Tour Eiffel","3b4fe544d9bbc67d"
"92","2.31355","48.86752","Champs Elysees Clemenceau","9c68e74ac18d73c8"
"93","2.26625","48.84523","Chardon Lagache","fb857a10c028a057"
"94","2.41378","48.82156","Charenton Ecoles","271bb14de347725a"
"95","2.29458","48.87397","Charles de Gaulle Etoile","7c01d3c7bf4f92fc"
"96","2.28578","48.84659","Charles michels","a4e882ca1a9e479d"
"97","2.38464","48.85513","Charonne","339ab6cc020e1387"
"98","2.35592","48.8725","Chateau d'Eau","e212a948354c5625"
"99","2.44028","48.8443","Chateau de Vincennes","7f287eb07b7c20fc"
"100","2.36243","48.87848","Chateau Landon","aaf398d938f2c211"
"101","2.34943","48.88715","Chateau Rouge","28303451a64e2286"
"102","2.34722","48.85877","Chatelet","037e945c463fb609"
"103","2.34662","48.86157","Chatelet Les Halles","82a470c1390cecb8"
"104","2.30139","48.81039","Chatillon Montrouge","f04b407d37627956"
"105","2.15564","48.88515","Chatou Croissy","dab1aa4b79f30cc7"
"106","2.33323","48.87295","Chaussee d'Antin La Fayette","664410c140341a23"
"107","2.18417","48.79961","Chaville Velisy","bdeaf902a900ddaf"
"108","2.58222","48.87419","Chelles Gournay","b63e4269de7ed4bd"
"109","2.31275","48.74788","Chemin d'Antony","800e556c96cbeebd"
"110","2.36794","48.85765","Chemin vert","e29076e348fb96a5"
"111","2.36796","48.83497","Chevaleret","af49ad13bb7ec583"
"112","2.30644","48.70102","Chilly Mazarin","f2eec8b48ec19a18"
"113","2.41116","48.76385","Choisy le Roy","cffa187f2c51be16"
"114","2.36371","48.93632","Cimetiere St Denis","e251786263b8e326"
"115","2.3462","48.85578","Cite","6f9e04c43332fd49"
"116","2.33883","48.82042","Cite Universitaire","7662f5259942056b"
"117","2.34337","48.83118","Classiere","5ace5540367cfabc"
"118","2.34457","48.85108","Cluny.La Sorbonne","78fb3993da463397"
"119","2.36994","48.87824","Colonnel Fabien","7c2f32278f770b04"
"120","2.54747","48.6678","Combs la Ville Quincy","b763d8687efd1276"
"121","2.29367","48.84469","Commerce","b9738d67b89dfc78"
"122","2.32111","48.86549","Concorde","edb002c37e545034"
"123","2.07366","48.99076","Conflans Fin d'Oise","b58503f45aa4f0e7"
"124","2.29639","48.83723","Convention","d75cfdac13e7001d"
"125","2.47364","48.61429","Corbeil Essonnes","027a1e116c9fac48"
"126","2.38235","48.89474","Corentin Cariou","ad37e433b75f19d2"
"127","2.27898","48.82682","Corentin Celton","82931a0122b2c38d"
"128","2.35049","48.82989","Corvisart","ea3ac160166c6c3a"
"129","2.37814","48.93173","Cosmonautes","164639a0bf06a89f"
"130","2.38019","48.86932","Coucouronnes","aac50116ff5bf86e"
"131","2.30329","48.87934","Courcelles","f27ce64ff3c6b9f7"
"132","2.09886","48.70088","Courcelle sur Yvette","9b152fce63e90d3d"
"133","2.38717","48.83338","Cour Saint Emillion","44c0868faa9d4710"
"134","2.44939","48.79655","Creteil l'Echat","6c71dfdf141b8ace"
"135","2.45932","48.7798","Creteil Prefecture","3a6b85d32dd06620"
"136","2.4506","48.78985","Creteil Universite","6a2e832267eeed7a"
"137","2.37722","48.89141","Crimee","cb4f1860400263ec"
"138","2.43578","48.85808","Croix de Chavaux","de336a65934840b4"
"139","2.40661","48.92271","Danton","b47c58ddbeb5774d"
"140","2.39329","48.88185","Danube","8b927bf65f6b7f62"
"141","2.3958","48.83967","Daumesnil","8ae309013944a445"
"142","2.2374","48.89253","Defense","4b088aaa68446b6e"
"143","2.33262","48.83393","Denfert Rochereau","012436d45ce11957"
"144","2.2835","48.83459","Desnouettes","458cc03434057047"
"145","2.31301","48.82592","Didot","7226759d2e91f9f5"
"146","2.00903","48.53378","Dourdan","7bc9d3cea4752e47"
"147","1.9951","48.53565","Dourdan la foret","2cc24499b9a3b7c6"
"148","2.4544","48.9327","Drancy","12bf5c818b897aea"
"149","2.41771","48.91779","Drancy Avenir","e2d8b71bf525a046"
"150","2.39024","48.83891","Dugommier","244fd502b4ee214d"
"151","2.29355","48.85045","Dupleix","8dfb8f0c496a1c0d"
"152","2.31648","48.8468","Duroc","abddbe71d08ff5e7"
"153","2.30549","48.85448","Ecole Militaire","21f80aa9ddcca014"
"154","2.42174","48.81513","Ecole Veterinaire Maisons Alfort","f1e4a06b542b2edc"
"155","2.32682","48.84044","Edgar Quinet","1e09e29c9b66ddbd"
"156","2.26999","48.84797","Eglise d'Auteuil","a1e7ebc03587e8e6"
"157","2.41292","48.89365","Eglise de Pantin","1c91a7af7247b14e"
"158","2.22209","48.58241","Egly","79251790c3af642a"
"159","2.61757","48.80636","Emerainville Pontault Combault","dd9f889cd6becaf2"
"160","2.33196","48.66944","Epinay sur Orge","2f16fef6d4660d42"
"161","2.3022","48.95371","Epinay sur Seine","27c8dfd80b5d710e"
"162","2.27141","48.98058","Ermont Eaubonne","fe90ec9eb7e1fc42"
"163","2.43547","48.9127","Escadrille Normandie Niemen","fd88265065d00a98"
"164","2.24995","48.88837","Esplanade de La Defense","b58ae540ea5a8d65"
